,id_cliente,cancelacion,genero,adulto_mayor,tiene_pareja,tiene_dependientes,antiguedad,servicio_de_telefono,lineas_multiples,servicio_internet,seguridad_en_linea,respaldo_en_linea,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,periodicidad_de_contrato,factura_electronica,forma_de_pago,cargos_mensuales,cargos_totales,cargos_diarios
5243,7148-XZPHA,0,Masculino,0,1,1,55,1,0,Fibra óptica,0,1,0,1,0,0,Mensual,0,Cheque electrónico,79.4,4238.45,2.6084099868593955
5244,7153-CHRBV,0,Femenino,0,1,1,57,1,0,DSL,1,0,1,1,0,0,Anual,1,Cheque,59.3,3274.35,1.948094612352168
5245,7153-OANIO,1,Masculino,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Cheque electrónico,69.95,69.95,2.29796320630749
5246,7156-MHUGY,1,Masculino,1,0,0,13,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,90.5,1201.15,2.9730617608409986
5247,7156-MXBJE,0,Femenino,0,0,0,43,1,1,DSL,0,1,1,1,1,1,Anual,0,TDC,85.1,3662.25,2.7956636005256237
5248,7157-SMCFK,0,Masculino,0,0,1,61,1,0,No,2,2,2,2,2,2,Bienal,0,Cheque,19.75,1124.2,0.6488173455978975
5249,7159-FVYPK,0,Femenino,0,1,1,3,1,1,DSL,0,1,1,0,1,0,Mensual,1,Tranferencia electrónica,69.15,235.0,2.2716819973718794
5250,7159-NOKYQ,0,Masculino,0,1,0,67,1,1,Fibra óptica,0,1,1,0,0,1,Bienal,1,Cheque electrónico,93.15,6368.2,3.0601182654402104
5251,7161-DFHUF,0,Femenino,0,1,0,71,1,1,No,2,2,2,2,2,2,Bienal,0,Cheque,23.85,1672.1,0.783508541392904
5252,7162-WPHPM,0,Masculino,0,1,1,58,1,1,DSL,1,1,1,1,0,0,Bienal,0,TDC,71.6,4230.25,2.3521681997371875
5253,7163-OCEQI,0,Masculino,0,1,1,22,1,1,DSL,0,0,1,1,1,1,Anual,1,Cheque,78.65,1663.75,2.5837713534822604
5254,7164-BPTUT,0,Masculino,0,0,1,57,1,1,DSL,1,1,1,1,1,1,Bienal,0,Cheque,89.55,5012.35,2.9418528252299603
5256,7167-PCEYD,0,Masculino,0,0,0,67,1,0,No,2,2,2,2,2,2,Bienal,1,Cheque,19.8,1311.3,0.6504599211563732
5257,7168-HDQHG,0,Femenino,0,1,1,36,1,0,No,2,2,2,2,2,2,Mensual,0,Tranferencia electrónica,19.2,702.9,0.6307490144546649
5258,7169-YWAMK,0,Masculino,0,1,1,72,1,0,DSL,1,1,0,1,1,0,Bienal,0,Tranferencia electrónica,68.4,4855.35,2.247043363994744
5259,7173-TETGO,0,Femenino,1,1,0,72,1,1,Fibra óptica,1,0,0,0,0,0,Bienal,0,Tranferencia electrónica,78.5,5602.25,2.578843626806833
5260,7175-NTIXE,0,Femenino,0,0,0,25,1,0,DSL,1,0,0,1,1,1,Mensual,1,TDC,76.15,1992.95,2.501642575558476
5261,7176-WIONM,0,Femenino,0,1,0,12,0,2,DSL,0,0,1,0,1,1,Mensual,1,Tranferencia electrónica,49.85,617.15,1.6376478318002627
5262,7176-WRTNX,0,Masculino,0,0,0,70,1,1,Fibra óptica,1,1,1,1,1,1,Bienal,1,Tranferencia electrónica,114.95,7711.25,3.776281208935611
5263,7180-PISOG,1,Masculino,0,1,1,1,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.5,74.5,2.447437582128778
5264,7181-BQYBV,1,Femenino,0,1,1,1,1,1,Fibra óptica,1,0,1,0,1,1,Mensual,1,Cheque electrónico,102.45,102.45,3.3656373193166886
5265,7181-OQCUT,0,Masculino,0,0,0,21,1,1,Fibra óptica,1,0,1,0,1,1,Mensual,0,Cheque,103.85,2215.0,3.4116294349540075
5266,7182-OVLBJ,0,Femenino,0,1,1,62,1,1,Fibra óptica,1,0,0,0,1,1,Bienal,1,Tranferencia electrónica,101.15,6638.35,3.3229303547963207
5267,7184-LRUUR,0,Femenino,0,0,0,22,1,0,DSL,0,1,1,0,1,0,Anual,0,Tranferencia electrónica,65.25,1441.8,2.143561103810775
5268,7188-CBBBA,0,Femenino,0,0,0,65,1,1,Fibra óptica,0,1,1,0,1,0,Anual,1,Cheque electrónico,95.5,6153.85,3.1373193166885676
5269,7190-XHTWJ,0,Femenino,0,0,0,38,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,19.3,755.5,0.6340341655716163
5270,7191-ADRGF,0,Masculino,0,1,0,44,0,2,DSL,0,1,1,0,1,1,Bienal,0,Tranferencia electrónica,54.3,2390.45,1.7838370565045991
5271,7196-LIWRH,0,Femenino,0,0,0,6,1,0,No,2,2,2,2,2,2,Bienal,0,Cheque,19.55,124.45,0.6422470433639947
5272,7197-VOJMM,0,Masculino,0,1,0,67,1,0,DSL,1,1,0,1,0,1,Bienal,1,TDC,69.2,4671.65,2.273324572930355
5273,7198-GLXTC,1,Masculino,0,0,0,2,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,0,Cheque electrónico,79.0,143.65,2.59526938239159
5274,7203-OYKCT,0,Masculino,0,0,0,72,1,1,Fibra óptica,0,1,1,0,1,1,Anual,1,Cheque electrónico,104.95,7544.3,3.447766097240473
5275,7205-BAIAD,0,Femenino,0,0,0,40,1,0,No,2,2,2,2,2,2,Bienal,1,Tranferencia electrónica,20.6,827.3,0.6767411300919842
5276,7206-GZCDC,1,Femenino,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.25,69.25,2.2749671484888303
5277,7206-PQBBZ,0,Masculino,1,1,0,11,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.2,834.7,2.3061760840998686
5278,7207-RMRDB,1,Femenino,0,1,1,65,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,105.5,6985.65,3.4658344283837055
5279,7208-PSIHR,0,Femenino,0,1,0,70,1,1,Fibra óptica,0,0,1,1,1,1,Bienal,1,Tranferencia electrónica,104.3,7188.5,3.426412614980289
5280,7209-JCUDS,1,Masculino,0,0,0,10,1,0,Fibra óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,94.9,1048.85,3.1176084099868593
5281,7216-EWTRS,1,Femenino,1,1,0,1,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,100.8,100.8,3.3114323258869907
5282,7216-KAOID,0,Masculino,0,1,1,41,1,0,No,2,2,2,2,2,2,Anual,0,Tranferencia electrónica,19.5,798.2,0.640604467805519
5283,7217-JYHOQ,0,Masculino,0,1,1,24,1,0,DSL,1,1,0,1,0,1,Mensual,1,TDC,70.3,1706.45,2.3094612352168196
5284,7218-HKQFK,1,Masculino,0,1,0,2,1,0,Fibra óptica,0,0,0,1,1,1,Mensual,1,Cheque electrónico,94.2,167.5,3.0946123521681996
5285,7219-TLZHO,0,Femenino,0,1,1,4,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.85,62.9,0.6849540078843627
5286,7225-CBZPL,0,Masculino,1,1,0,17,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,94.8,1563.9,3.114323258869908
5287,7225-IILWY,0,Masculino,0,1,1,68,1,1,No,2,2,2,2,2,2,Bienal,0,Cheque,25.75,1686.15,0.8459264126149802
5288,7228-OMTPN,1,Masculino,0,0,0,4,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,88.45,370.65,2.9057161629434956
5289,7228-PAQPD,0,Femenino,0,0,0,14,1,0,DSL,0,0,0,1,0,1,Anual,0,TDC,59.1,772.85,1.9415243101182653
5290,7233-DRTRF,0,Masculino,0,1,0,63,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,102.4,6444.05,3.3639947437582127
5291,7233-IOQNP,0,Femenino,0,1,0,43,0,2,DSL,1,0,0,1,0,0,Mensual,0,Tranferencia electrónica,34.0,1505.35,1.1169513797634691
5292,7233-PAHHL,0,Masculino,0,1,1,66,1,1,DSL,1,0,1,1,1,1,Bienal,1,Cheque,84.0,5714.25,2.759526938239159
5293,7234-FECYN,1,Femenino,1,0,0,8,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,0,Cheque electrónico,101.35,780.5,3.329500657030223
5294,7234-KMNRQ,0,Masculino,0,0,0,4,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,19.0,73.45,0.6241787122207622
5295,7235-NXZCP,1,Masculino,1,0,0,2,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,74.85,156.4,2.4589356110381075
5296,7239-HZZCX,1,Masculino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,19.75,19.75,0.6488173455978975
5297,7240-ETPTR,1,Femenino,0,1,0,9,0,2,DSL,0,0,1,0,1,1,Mensual,1,Cheque electrónico,48.75,442.2,1.6015111695137976
5298,7240-FQLHE,1,Femenino,1,1,0,18,1,1,Fibra óptica,0,0,0,1,1,1,Mensual,0,Tranferencia electrónica,99.75,1836.25,3.2769382391590014
5299,7241-AJHFS,0,Masculino,0,0,0,32,1,1,Fibra óptica,1,0,0,1,0,0,Mensual,0,Tranferencia electrónica,87.65,2766.4,2.8794349540078845
5300,7242-EDTYC,0,Masculino,0,0,1,44,1,0,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,19.55,819.95,0.6422470433639947
5301,7242-QZLXF,1,Masculino,0,0,1,1,0,2,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,25.3,25.3,0.831143232588699
5302,7243-LCGGZ,0,Femenino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.9,20.9,0.6865965834428382
5303,7244-KXYZN,0,Femenino,0,0,0,24,1,0,No,2,2,2,2,2,2,Anual,0,TDC,20.45,527.35,0.6718134034165572
5304,7244-QWYHG,0,Masculino,0,1,0,50,0,2,DSL,1,0,0,1,1,0,Anual,1,Tranferencia electrónica,44.45,2188.45,1.4602496714848883
5305,7245-JMTTQ,0,Femenino,0,0,0,51,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,Cheque electrónico,111.5,5703.25,3.6629434954007882
5306,7245-NIIWQ,0,Femenino,0,0,0,3,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.85,199.85,2.2946780551905386
5307,7246-ZGQDF,0,Femenino,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Mensual,0,Cheque electrónico,54.5,54.5,1.7904073587385019
5308,7247-XOZPB,0,Masculino,0,1,0,53,1,1,DSL,1,0,1,1,1,0,Anual,0,Tranferencia electrónica,77.4,4155.95,2.542706964520368
5309,7248-VZQLC,1,Femenino,1,0,0,47,1,1,Fibra óptica,0,1,1,0,0,0,Mensual,1,Tranferencia electrónica,85.2,3969.35,2.7989487516425755
5310,7249-WBIYX,1,Masculino,0,1,0,10,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,Cheque electrónico,85.6,813.85,2.8120893561103806
5311,7250-EQKIY,1,Femenino,0,1,1,1,1,0,DSL,0,0,1,0,0,0,Mensual,0,Cheque,50.45,50.45,1.657358738501971
5312,7251-LJBQN,0,Femenino,1,0,0,40,1,1,Fibra óptica,0,0,1,1,1,1,Anual,1,TDC,103.75,4188.4,3.4083442838370566
5313,7251-XFOIL,0,Femenino,0,0,0,61,1,1,Fibra óptica,0,0,1,0,0,1,Mensual,0,Cheque,89.2,5500.6,2.9303547963206307
5314,7252-NTGSS,0,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.15,45.15,1.483245729303548
5315,7253-UVNDW,1,Femenino,0,0,0,46,1,0,DSL,0,0,1,1,0,0,Bienal,0,TDC,54.35,2460.15,1.7854796320630748
5316,7254-IQWOZ,1,Masculino,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.65,69.65,2.2881077529566363
5317,7255-SSFBC,0,Masculino,0,1,1,72,1,1,Fibra óptica,0,1,1,1,1,1,Bienal,1,Tranferencia electrónica,112.25,8041.65,3.687582128777924
5318,7266-GSSJX,0,Masculino,0,1,1,11,1,0,No,2,2,2,2,2,2,Mensual,1,Cheque electrónico,20.45,250.8,0.6718134034165572
5319,7267-FRMJW,0,Femenino,0,1,1,25,1,0,No,2,2,2,2,2,2,Bienal,0,Cheque,20.1,486.05,0.6603153745072273
5320,7268-IGMFD,0,Masculino,1,0,0,18,1,1,Fibra óptica,0,0,1,1,1,0,Mensual,0,Tranferencia electrónica,93.9,1743.9,3.0847568988173455
5321,7268-WNTCP,0,Masculino,0,1,1,62,1,0,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,20.45,1297.35,0.6718134034165572
5322,7269-JISCY,0,Femenino,0,0,0,55,1,0,DSL,0,0,0,0,0,0,Anual,0,Tranferencia electrónica,45.05,2462.6,1.4799605781865963
5323,7270-BDIOA,1,Femenino,0,0,0,22,1,1,Fibra óptica,0,0,0,1,1,0,Mensual,1,Cheque electrónico,90.0,1993.8,2.9566360052562417
5324,7271-AJDTL,0,Femenino,0,1,0,55,1,1,Fibra óptica,0,1,1,0,1,0,Mensual,1,TDC,94.45,5073.1,3.1028252299605783
5325,7272-QDCKA,0,Masculino,0,0,0,28,1,1,Fibra óptica,0,1,0,0,1,1,Anual,0,Cheque electrónico,100.2,2688.45,3.2917214191852824
5326,7273-TEFQD,1,Masculino,1,0,0,3,0,2,DSL,0,0,1,0,0,1,Mensual,1,Cheque electrónico,41.15,132.2,1.3518396846254928
5327,7274-CGTOD,0,Masculino,0,0,0,62,0,2,DSL,1,1,1,1,0,0,Bienal,1,Tranferencia electrónica,43.7,2618.3,1.435611038107753
5328,7274-RTAPZ,1,Masculino,0,0,0,1,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,90.55,90.55,2.974704336399474
5329,7277-KAMWT,0,Masculino,0,0,0,13,1,0,No,2,2,2,2,2,2,Bienal,0,TDC,20.0,268.45,0.657030223390276
5330,7277-OZCGZ,0,Femenino,0,0,0,22,1,0,Fibra óptica,1,0,0,1,0,1,Mensual,1,Cheque electrónico,89.05,1886.25,2.9254270696452034
5331,7278-CKDNC,0,Masculino,1,0,0,24,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,80.5,2088.45,2.6445466491458607
5333,7279-BUYWN,1,Femenino,1,0,0,41,1,1,Fibra óptica,1,1,1,0,1,1,Mensual,1,Cheque electrónico,113.2,4689.5,3.7187910643889617
5334,7279-NMVJC,0,Femenino,0,0,0,17,1,0,No,2,2,2,2,2,2,Anual,0,Tranferencia electrónica,19.9,323.15,0.6537450722733245
5335,7284-BUYEC,0,Femenino,0,0,0,5,0,2,DSL,0,1,0,0,1,1,Mensual,1,TDC,50.95,229.4,1.673784494086728
5336,7284-ZZLOH,0,Masculino,0,1,0,45,1,0,DSL,1,0,1,0,0,0,Bienal,0,TDC,53.3,2296.25,1.7509855453350853
5337,7285-KLOTR,0,Femenino,0,1,0,12,1,1,DSL,1,0,1,0,1,1,Anual,0,Cheque electrónico,78.85,876.75,2.5903416557161627
5338,7291-CDTMJ,0,Masculino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,1,Tranferencia electrónica,19.65,19.65,0.645532194480946
5339,7293-LSCDV,0,Femenino,0,1,1,60,1,0,No,2,2,2,2,2,2,Bienal,1,TDC,19.25,1103.25,0.6323915900131406
5340,7294-TMAOP,1,Femenino,0,0,0,1,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,Cheque electrónico,90.55,90.55,2.974704336399474
5342,7295-JOMMD,1,Femenino,0,0,1,4,1,0,Fibra óptica,0,0,1,1,1,1,Mensual,1,Tranferencia electrónica,98.1,396.3,3.2227332457293034
5343,7296-PIXQY,0,Femenino,0,1,1,14,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Cheque electrónico,70.2,1046.5,2.3061760840998686
5344,7297-DVYGA,0,Femenino,0,0,0,51,1,0,No,2,2,2,2,2,2,Anual,1,Tranferencia electrónica,19.85,996.95,0.6521024967148489
5345,7298-IZWLY,0,Femenino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,1,Cheque,19.4,19.4,0.6373193166885676
5346,7299-GNVPL,0,Femenino,0,1,1,23,1,0,Fibra óptica,1,1,0,1,0,0,Mensual,0,Cheque,84.4,1936.85,2.7726675427069645
5347,7301-ABVAD,0,Femenino,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Bienal,0,Tranferencia electrónica,86.6,6350.5,2.8449408672798944
5348,7302-ZHMHP,0,Femenino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,19.15,19.15,0.6291064388961891
5350,7305-ZWMAJ,0,Masculino,0,1,0,30,1,0,No,2,2,2,2,2,2,Anual,0,TDC,20.7,587.1,0.6800262812089356
5351,7306-YDSOI,0,Masculino,0,1,1,69,1,0,DSL,1,1,1,0,0,0,Bienal,1,Tranferencia electrónica,59.75,4069.9,1.9628777923784493
5352,7310-EGVHZ,0,Masculino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Tranferencia electrónica,20.2,20.2,0.6636005256241787
5353,7311-MQJCH,0,Femenino,0,0,0,5,1,0,No,2,2,2,2,2,2,Anual,0,Cheque electrónico,19.55,99.6,0.6422470433639947
5354,7312-XSBAT,0,Masculino,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,0,Cheque electrónico,49.75,49.75,1.6343626806833114
5355,7314-OXENN,1,Masculino,0,0,0,2,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,82.0,184.65,2.6938239159001314
5356,7315-WYOAW,0,Masculino,0,0,0,13,1,1,Fibra óptica,0,0,0,1,1,1,Mensual,0,Cheque electrónico,100.75,1313.25,3.309789750328515
5357,7317-GGVPB,1,Masculino,0,1,0,71,1,1,Fibra óptica,0,1,1,1,1,1,Bienal,1,TDC,108.6,7690.9,3.5676741130091982
5358,7318-EIVKO,0,Masculino,0,0,0,8,1,1,DSL,0,0,0,0,1,0,Mensual,1,Cheque electrónico,59.25,436.6,1.9464520367936924
5359,7319-VENRZ,0,Masculino,0,0,0,7,1,0,DSL,0,0,1,1,1,0,Mensual,0,Tranferencia electrónica,64.3,445.95,2.112352168199737
5360,7319-ZNRTR,0,Masculino,0,1,1,25,1,0,No,2,2,2,2,2,2,Anual,0,Cheque electrónico,19.6,411.15,0.6438896189224704
5361,7321-KKSDU,0,Masculino,0,0,1,32,1,0,No,2,2,2,2,2,2,Bienal,0,Cheque,20.5,696.8,0.6734559789750328
5362,7321-PKUYW,1,Femenino,0,0,0,11,1,1,Fibra óptica,0,0,0,1,1,0,Mensual,0,Cheque electrónico,90.15,987.95,2.961563731931669
5363,7321-VGNKU,0,Femenino,0,1,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.35,120.25,2.3111038107752955
5364,7321-ZNSLA,0,Masculino,0,1,1,13,0,2,DSL,1,1,0,1,0,0,Bienal,0,Cheque,40.55,590.35,1.3321287779237843
5365,7322-OCWHC,0,Masculino,1,1,0,72,1,1,Fibra óptica,1,1,1,1,0,0,Bienal,1,Tranferencia electrónica,93.05,6735.05,3.0568331143232585
5366,7325-ENZFI,0,Femenino,0,0,0,39,0,2,DSL,1,1,0,1,0,0,Anual,1,Tranferencia electrónica,40.3,1630.4,1.3239159001314058
5367,7326-RIGQZ,0,Masculino,0,1,1,6,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.8,377.85,2.2930354796320627
5368,7328-OWMOM,0,Femenino,0,0,1,31,1,0,No,2,2,2,2,2,2,Anual,0,TDC,20.1,589.25,0.6603153745072273
5369,7328-ZJAJO,0,Femenino,0,1,1,59,1,0,No,2,2,2,2,2,2,Bienal,0,TDC,19.5,1222.65,0.640604467805519
5370,7330-WZLNC,1,Femenino,0,0,0,5,1,1,Fibra óptica,0,1,0,0,1,0,Mensual,1,Cheque electrónico,90.8,455.5,2.9829172141918527
5371,7336-RLLRH,0,Masculino,0,1,0,27,1,1,DSL,1,0,0,1,1,1,Anual,0,Cheque,80.85,2204.35,2.6560446780551903
5372,7337-CINUD,0,Femenino,0,1,1,8,1,0,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,19.5,159.35,0.640604467805519
5373,7338-ERIVA,0,Masculino,0,0,1,39,0,2,DSL,1,0,0,1,1,0,Anual,0,Tranferencia electrónica,45.05,1790.6,1.4799605781865963
5374,7339-POGZN,0,Femenino,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,50.7,214.55,1.6655716162943495
5376,7340-KEFQE,0,Femenino,0,1,1,51,0,2,DSL,1,0,0,1,0,0,Bienal,0,Tranferencia electrónica,34.2,1782.0,1.123521681997372
5377,7341-LXCAF,1,Masculino,0,1,0,4,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.65,301.4,2.4523653088042052
5378,7343-EOBEU,0,Masculino,0,1,0,3,1,1,No,2,2,2,2,2,2,Mensual,1,Cheque,23.6,89.05,0.7752956636005256
5379,7346-MEDWM,0,Femenino,0,0,0,59,1,1,Fibra óptica,0,1,1,0,0,0,Mensual,1,Cheque electrónico,83.25,4949.1,2.7348883048620234
5380,7349-ALMUX,0,Masculino,0,0,0,37,1,0,DSL,1,1,1,1,0,0,Bienal,0,Tranferencia electrónica,65.6,2313.8,2.1550591327201047
5381,7351-KYHQH,0,Femenino,1,0,0,7,1,0,DSL,0,1,1,0,1,0,Mensual,1,Cheque electrónico,64.95,493.65,2.133705650459921
5382,7351-MHQVU,0,Femenino,0,0,0,6,0,2,DSL,1,1,0,1,0,1,Mensual,0,TDC,50.95,307.6,1.673784494086728
5383,7353-YOWFP,0,Femenino,0,0,0,7,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,20.25,129.15,0.6652431011826544
5384,7354-OIJLX,0,Masculino,0,0,0,9,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,75.85,724.65,2.4917871222076213
5385,7356-AYNJP,0,Femenino,0,0,0,4,1,1,No,2,2,2,2,2,2,Anual,0,Cheque electrónico,23.9,97.5,0.7851511169513797
5386,7356-IWLFW,0,Masculino,0,1,1,46,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Tranferencia electrónica,80.0,3769.7,2.628120893561104
5387,7359-PTSXY,1,Masculino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,45.75,45.75,1.5029566360052562
5388,7359-SSBJK,1,Femenino,1,0,0,64,1,0,DSL,1,1,0,1,1,0,Bienal,1,TDC,70.2,4481.0,2.3061760840998686
5389,7359-WWYJV,0,Masculino,0,1,0,72,1,1,Fibra óptica,1,1,1,1,1,1,Bienal,0,TDC,114.45,8375.05,3.759855453350854
5390,7361-YPXFS,0,Femenino,1,0,0,28,1,1,DSL,0,1,1,1,0,0,Mensual,0,Tranferencia electrónica,64.45,1867.6,2.117279894875164
5391,7363-QTBIW,0,Femenino,0,1,0,9,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,79.75,769.1,2.619908015768725
5392,7365-BVCJH,0,Masculino,0,0,0,1,0,2,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,24.4,24.4,0.8015768725361366
5393,7369-TRPFD,0,Masculino,0,0,0,19,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,18.8,279.2,0.6176084099868594
5395,7375-WMVMT,0,Masculino,1,1,0,71,1,0,Fibra óptica,0,1,1,1,0,1,Bienal,1,TDC,95.5,6707.15,3.1373193166885676
5396,7377-DMMRI,1,Masculino,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque electrónico,47.8,92.45,1.5703022339027595
5397,7379-FNIUJ,0,Masculino,0,0,0,2,1,0,Fibra óptica,1,1,0,0,1,1,Mensual,0,Cheque electrónico,100.2,198.5,3.2917214191852824
5398,7379-POKDZ,1,Masculino,0,1,0,3,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.3,208.85,2.3094612352168196
5399,7382-DFJTU,0,Masculino,0,0,0,18,1,0,DSL,0,0,1,1,0,0,Mensual,0,TDC,55.2,1058.1,1.8134034165571618
5400,7384-GHBPI,1,Masculino,0,1,0,3,0,2,DSL,0,0,0,0,0,1,Mensual,1,Cheque electrónico,35.15,99.75,1.1547306176084098
5401,7389-KBFIT,0,Femenino,0,1,1,2,0,2,DSL,0,1,0,0,0,0,Mensual,1,Cheque,30.25,63.75,0.9937582128777923
5402,7392-YYPYJ,0,Masculino,0,0,0,22,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,Cheque electrónico,100.65,2415.95,3.306504599211564
5403,7394-FKDNK,1,Femenino,0,1,0,9,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,Cheque electrónico,89.45,853.1,2.9385676741130093
5404,7394-LWLYN,0,Femenino,0,0,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.15,123.8,2.304533508541393
5405,7395-IGJOS,1,Masculino,1,1,0,17,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,0,Tranferencia electrónica,81.5,1329.2,2.6773981603153745
5406,7395-XWZOY,0,Masculino,0,0,0,20,0,2,DSL,1,1,1,1,1,0,Mensual,1,TDC,55.0,1165.55,1.8068331143232588
5407,7396-VJUZB,0,Masculino,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.25,155.35,1.4865308804204993
5408,7398-HPYZQ,0,Masculino,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Bienal,0,Tranferencia electrónica,90.55,6404.0,2.974704336399474
5409,7398-LXGYX,0,Masculino,0,1,0,44,1,1,Fibra óptica,1,0,1,0,0,0,Mensual,1,TDC,84.8,3626.35,2.78580814717477
5410,7398-SKNQZ,0,Femenino,0,1,0,3,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,0,Cheque electrónico,94.9,273.2,3.1176084099868593
5411,7399-QHBJS,0,Femenino,0,1,1,72,1,1,DSL,1,1,0,1,0,0,Bienal,0,TDC,66.75,4760.3,2.192838370565046
5412,7401-JIXNM,0,Femenino,0,1,1,54,1,1,DSL,1,1,1,1,1,1,Bienal,0,TDC,91.3,4965.0,2.9993429697766096
5413,7401-RUBNK,0,Femenino,0,1,0,18,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,Cheque electrónico,74.8,1438.05,2.457293035479632
5414,7402-EYFXX,0,Masculino,1,0,0,26,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,93.6,2404.1,3.0749014454664914
5415,7402-PWYJJ,0,Femenino,0,1,0,53,1,1,Fibra óptica,0,0,0,1,0,1,Anual,1,Cheque electrónico,91.15,4862.5,2.994415243101183
5416,7404-JLKQG,0,Femenino,0,0,0,3,1,0,DSL,0,0,1,0,1,0,Mensual,0,Cheque electrónico,57.55,161.45,1.890604467805519
5417,7407-SUJIZ,0,Masculino,0,0,0,25,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.6,541.5,0.6767411300919842
5418,7408-OFWXJ,0,Femenino,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Bienal,0,TDC,89.8,6510.45,2.950065703022339
5419,7409-JURKQ,0,Femenino,0,1,0,53,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,Tranferencia electrónica,111.8,5809.75,3.6727989487516424
